Base Currency,Currency,Exchange Rate
GHS,NGN,137.940265
GHS,NIO,3.510446
GHS,NOK,0.961562
GHS,NPR,13.738621
GHS,NZD,0.16551
GHS,OMR,0.036725
GHS,PAB,0.095516
GHS,PEN,0.320888
GHS,PGK,0.406263
GHS,PHP,5.634278
GHS,PKR,26.858277
GHS,PLN,0.343584
GHS,PYG,629.08932
GHS,QAR,0.347676
GHS,RON,0.414671
GHS,RSD,9.546609
GHS,RUB,7.684684
GHS,RWF,139.122495
GHS,SAR,0.358183
GHS,SBD,0.77844
GHS,SCR,1.357414
GHS,SDG,51.903534
GHS,SEK,0.87994
GHS,SGD,0.122742
GHS,SHP,0.070998
GHS,SLE,2.290861
GHS,SLL,2290.860574
GHS,SOS,54.441623
GHS,SRD,3.632035
GHS,SSP,440.664098
GHS,STN,1.993415
GHS,SYP,1049.859213
GHS,SZL,1.583793
GHS,THB,3.015753
GHS,TJS,0.877363
GHS,TMT,0.333528
GHS,TND,0.275609
GHS,TOP,0.228705
GHS,TRY,4.109931
GHS,TTD,0.646826
GHS,TVD,0.142856
GHS,TWD,2.994253
GHS,TZS,235.590161
GHS,UAH,4.051151
GHS,UGX,345.724402
GHS,USD,0.095516
GHS,UYU,3.735217
GHS,UZS,1153.553832
GHS,VES,28.785632
GHS,VND,2479.769979
GHS,VUV,11.375004
GHS,WST,0.263815
GHS,XAF,53.371197
GHS,XCD,0.257892
GHS,XCG,0.170973
GHS,XDR,0.069313
GHS,XOF,53.371197
GHS,XPF,9.709313
GHS,YER,22.743382
GHS,ZAR,1.583802
GHS,ZMW,2.114742
GHS,ZWG,2.48156
GHS,ZWL,2.481563
GIP,GIP,1
GIP,AED,4.943296
GIP,AFN,88.337521
GIP,ALL,110.984931
GIP,AMD,512.840422
GIP,ANG,2.409394
GIP,AOA,1263.337816
GIP,ARS,1954.772579
GIP,AUD,2.014051
GIP,AWG,2.409394
GIP,AZN,2.285786
GIP,BAM,2.241929
GIP,BBD,2.692061
GIP,BDT,164.597721
GIP,BGN,2.241929
GIP,BHD,0.506107
GIP,BIF,3991.398058
GIP,BMD,1.34603
GIP,BND,1.73035
GIP,BOB,9.328456
GIP,BRL,7.371186
GIP,BSD,1.34603
GIP,BTN,121.062977
GIP,BWP,18.355582
GIP,BYN,3.926633
GIP,BZD,2.692061
GIP,CAD,1.844976
GIP,CDF,3068.014925
GIP,CHF,1.067141
GIP,CLF,0.030757
GIP,CLP,1215.085618
GIP,CNH,9.395405
GIP,CNY,9.417304
GIP,COP,5068.271666
GIP,CRC,668.355295
GIP,CUP,32.304728
GIP,CVE,126.394587
GIP,CZK,27.741915
GIP,DJF,239.21786
GIP,DKK,8.551686
GIP,DOP,84.886921
GIP,DZD,174.238153
GIP,EGP,64.174733
GIP,ERN,20.190455
GIP,ETB,208.156855
GIP,EUR,1.145964
GIP,FJD,3.059895
GIP,FKP,1
GIP,FOK,8.551607
GIP,GBP,1
GIP,GEL,3.62389
GIP,GGP,1
GIP,GHS,14.084982
GIP,GMD,99.183544
GIP,GNF,11760.649093
GIP,GTQ,10.320921
GIP,GYD,281.584932
GIP,HKD,10.472668
GIP,HNL,35.503876
GIP,HRK,8.636648
GIP,HTG,176.216888
GIP,HUF,441.187107
GIP,IDR,22469.771182
GIP,ILS,4.284864
GIP,IMP,1
GIP,INR,120.874336
GIP,IQD,1764.437768
GIP,IRR,57411.447191
GIP,ISK,168.662608
GIP,JEP,1
GIP,JMD,213.729156
GIP,JOD,0.954336
GIP,JPY,210.89116
GIP,KES,173.53994
GIP,KGS,117.5209
GIP,KHR,5409.394737
GIP,KID,2.015555
GIP,KMF,563.932894
GIP,KRW,1941.362569
GIP,KWD,0.412644
GIP,KYD,1.121692
GIP,KZT,679.737252
GIP,LAK,29212.323815
GIP,LBP,120469.716495
GIP,LKR,416.906898
GIP,LRD,240.038831
GIP,LSL,22.300701
GIP,LYD,7.278286
GIP,MAD,12.262132
GIP,MDL,22.556533
GIP,MGA,6144.052856
GIP,MKD,70.5865
GIP,MMK,2827.772206
GIP,MNT,4757.860877
GIP,MOP,10.790379
GIP,MRU,53.628229
GIP,MUR,61.856549
GIP,MVR,20.795934
GIP,MWK,2347.138375
GIP,MXN,24.220346
GIP,MYR,5.460322
GIP,MZN,86.008106
GIP,NAD,22.300701
GIP,NGN,1939.131244
GIP,NIO,49.482941
GIP,NOK,13.564417
GIP,NPR,193.700763
GIP,NZD,2.335349
GIP,OMR,0.517545
GIP,PAB,1.34603
GIP,PEN,4.523364
GIP,PGK,5.732683
GIP,PHP,79.28396
GIP,PKR,377.2634
GIP,PLN,4.838138
GIP,PYG,8990.286535
GIP,QAR,4.89955
GIP,RON,5.838582
GIP,RSD,134.402672
GIP,RUB,107.038335
GIP,RWF,1964.129082
GIP,SAR,5.047614
GIP,SBD,10.90879
GIP,SCR,19.15932
GIP,SDG,601.923865
GIP,SEK,12.404472
GIP,SGD,1.730244
GIP,SHP,1
GIP,SLE,32.296032
GIP,SLL,32294.797305
GIP,SOS,768.437383
GIP,SRD,51.235543
GIP,SSP,6353.567843
GIP,STN,28.083865
GIP,SYP,14803.363832
GIP,SZL,22.300701
GIP,THB,42.477247
GIP,TJS,12.43272
GIP,TMT,4.701941
GIP,TND,3.886813
GIP,TOP,3.228915
GIP,TRY,57.834436
GIP,TTD,9.29208
GIP,TVD,2.015555
GIP,TWD,42.197432
GIP,TZS,3305.538502
GIP,UAH,56.920993
GIP,UGX,4844.894272
GIP,USD,1.34603
GIP,UYU,52.745345
GIP,UZS,16283.520076
GIP,VES,405.669884
GIP,VND,35217.788216
GIP,VUV,162.437162
GIP,WST,3.713091
GIP,XAF,751.910526
GIP,XCD,3.634282
GIP,XCG,2.409394
GIP,XDR,0.97396
GIP,XOF,751.910526
GIP,XPF,136.78791
GIP,YER,320.73006
GIP,ZAR,22.297588
GIP,ZMW,29.870145
GIP,ZWG,34.970811
GIP,ZWL,34.9767
GMD,GMD,1
GMD,AED,0.04996
GMD,AFN,0.899325
GMD,ALL,1.122199
GMD,AMD,5.191267
GMD,ANG,0.024351
GMD,AOA,12.647889
GMD,ARS,19.755941
GMD,AUD,0.020287
GMD,AWG,0.024351
GMD,AZN,0.023143
GMD,BAM,0.022598
GMD,BBD,0.027207
GMD,BDT,1.662006
GMD,BGN,0.022598
GMD,BHD,0.005115
GMD,BIF,40.301155
GMD,BMD,0.013604
GMD,BND,0.017431
GMD,BOB,0.094278
GMD,BRL,0.074324
GMD,BSD,0.013604
GMD,BTN,1.219382
GMD,BWP,0.182171
GMD,BYN,0.040003
GMD,BZD,0.027207
GMD,CAD,0.018584
GMD,CDF,31.050936
GMD,CHF,0.010752
GMD,CLF,0.00031
GMD,CLP,12.256637
GMD,CNH,0.094758
GMD,CNY,0.095239
GMD,COP,51.336628
GMD,CRC,6.761125
GMD,CUP,0.326488
GMD,CVE,1.274048
GMD,CZK,0.279842
GMD,DJF,2.417659
GMD,DKK,0.0862
GMD,DOP,0.858097
GMD,DZD,1.763875
GMD,EGP,0.648248
GMD,ERN,0.204055
GMD,ETB,2.114517
GMD,EUR,0.011554
GMD,FJD,0.030923
GMD,FKP,0.010082
GMD,FOK,0.0862
GMD,GBP,0.010082
GMD,GEL,0.036701
GMD,GGP,0.010082
GMD,GHS,0.142425
GMD,GIP,0.010082
GMD,GNF,118.831414
GMD,GTQ,0.104411
GMD,GYD,2.847877
GMD,HKD,0.105619
GMD,HNL,0.358833
GMD,HRK,0.087057
GMD,HTG,1.783816
GMD,HUF,4.456988
GMD,IDR,230.833333
GMD,ILS,0.043102
GMD,IMP,0.010082
GMD,INR,1.219389
GMD,IQD,17.8383
GMD,IRR,579.199385
GMD,ISK,1.700884
GMD,JEP,0.010082
GMD,JMD,2.162563
GMD,JOD,0.009645
GMD,JPY,2.125926
GMD,KES,1.753623
GMD,KGS,1.190935
GMD,KHR,54.597738
GMD,KID,0.020287
GMD,KMF,5.6844
GMD,KRW,19.559565
GMD,KWD,0.00418
GMD,KYD,0.011336
GMD,KZT,6.868443
GMD,LAK,295.025017
GMD,LBP,1217.529142
GMD,LKR,4.208295
GMD,LRD,2.419672
GMD,LSL,0.224913
GMD,LYD,0.073608
GMD,MAD,0.124208
GMD,MDL,0.22824
GMD,MGA,62.302648
GMD,MKD,0.71518
GMD,MMK,28.617858
GMD,MNT,48.412939
GMD,MOP,0.108787
GMD,MRU,0.542345
GMD,MUR,0.628123
GMD,MVR,0.210472
GMD,MWK,23.644234
GMD,MXN,0.244126
GMD,MYR,0.055196
GMD,MZN,0.86862
GMD,NAD,0.224913
GMD,NGN,19.646175
GMD,NIO,0.50089
GMD,NOK,0.136551
GMD,NPR,1.951011
GMD,NZD,0.023504
GMD,OMR,0.005231
GMD,PAB,0.013604
GMD,PEN,0.045786
GMD,PGK,0.057968
GMD,PHP,0.801041
GMD,PKR,3.832296
GMD,PLN,0.048935
GMD,PYG,89.760662
GMD,QAR,0.049517
GMD,RON,0.058887
GMD,RSD,1.362167
GMD,RUB,1.09448
GMD,RWF,19.814407
GMD,SAR,0.051014
GMD,SBD,0.111073
GMD,SCR,0.193334
GMD,SDG,7.408623
GMD,SEK,0.12496
GMD,SGD,0.017431
GMD,SHP,0.010082
GMD,SLE,0.327552
GMD,SLL,327.551701
GMD,SOS,7.768026
GMD,SRD,0.518239
GMD,SSP,62.793362
GMD,STN,0.283083
GMD,SYP,149.802462
GMD,SZL,0.224913
GMD,THB,0.428266
GMD,TJS,0.125447
GMD,TMT,0.047688
GMD,TND,0.039254
GMD,TOP,0.032701
GMD,TRY,0.58365
GMD,TTD,0.092484
GMD,TVD,0.020287
GMD,TWD,0.426457
GMD,TZS,33.553628
GMD,UAH,0.575963
GMD,UGX,49.239654
GMD,USD,0.013604
GMD,UYU,0.532961
GMD,UZS,164.591906
GMD,VES,4.099805
GMD,VND,353.842617
GMD,VUV,1.62642
GMD,WST,0.037643
GMD,XAF,7.5792
GMD,XCD,0.03673
GMD,XCG,0.024351
GMD,XDR,0.009872
GMD,XOF,7.5792
GMD,XPF,1.378812
GMD,YER,3.245151
GMD,ZAR,0.224916
GMD,ZMW,0.30119
GMD,ZWG,0.353433
GMD,ZWL,0.353438
GNF,GNF,1
GNF,AED,0.00042
GNF,AFN,0.007557
GNF,ALL,0.00943
GNF,AMD,0.043622
GNF,ANG,0.000205
GNF,AOA,0.10644
GNF,ARS,0.166253
GNF,AUD,0.000171
GNF,AWG,0.000205
GNF,AZN,0.000194
GNF,BAM,0.000191
GNF,BBD,0.000229
GNF,BDT,0.013986
GNF,BGN,0.000191
GNF,BHD,4.3e-05
GNF,BIF,0.338648
GNF,BMD,0.000114
GNF,BND,0.000147
GNF,BOB,0.000792
GNF,BRL,0.000627
GNF,BSD,0.000114
GNF,BTN,0.010284
GNF,BWP,0.001533
GNF,BYN,0.000336
GNF,BZD,0.000229
GNF,CAD,0.000157
GNF,CDF,0.260918
GNF,CHF,9.1e-05
GNF,CLF,3e-06
GNF,CLP,0.103245
GNF,CNH,0.000799
GNF,CNY,0.000801
GNF,COP,0.431377
GNF,CRC,0.056813
GNF,CUP,0.002748
GNF,CVE,0.010745
GNF,CZK,0.00236
GNF,DJF,0.020345
GNF,DKK,0.000727
GNF,DOP,0.007211
GNF,DZD,0.014822
GNF,EGP,0.005455
GNF,ERN,0.001717
GNF,ETB,0.017768
GNF,EUR,9.7e-05
GNF,FJD,0.00026
GNF,FKP,8.5e-05
GNF,FOK,0.000727
GNF,GBP,8.5e-05
GNF,GEL,0.000308
GNF,GGP,8.5e-05
GNF,GHS,0.001199
GNF,GIP,8.5e-05
GNF,GMD,0.008415
GNF,GTQ,0.000877
GNF,GYD,0.02393
GNF,HKD,0.000891
GNF,HNL,0.003015
GNF,HRK,0.000734
GNF,HTG,0.014989
GNF,HUF,0.037588
GNF,IDR,1.944444
GNF,ILS,0.000364
GNF,IMP,8.5e-05
GNF,INR,0.010284
GNF,IQD,0.149894
GNF,IRR,4.86714
GNF,ISK,0.014344
GNF,JEP,8.5e-05
GNF,JMD,0.018172
GNF,JOD,8.1e-05
GNF,JPY,0.017929
GNF,KES,0.014757
GNF,KGS,0.010007
GNF,KHR,0.458782
GNF,KID,0.000171
GNF,KMF,0.047939
GNF,KRW,0.164955
GNF,KWD,3.5e-05
GNF,KYD,9.5e-05
GNF,KZT,0.057715
GNF,LAK,2.479094
GNF,LBP,10.245945
GNF,LKR,0.035414
GNF,LRD,0.020332
GNF,LSL,0.001897
GNF,LYD,0.000619
GNF,MAD,0.001044
GNF,MDL,0.001918
GNF,MGA,0.523521
GNF,MKD,0.006001
GNF,MMK,0.240474
GNF,MNT,0.406809
GNF,MOP,0.000917
GNF,MRU,0.004557
GNF,MUR,0.005286
GNF,MVR,0.001769
GNF,MWK,0.198975
GNF,MXN,0.002059
GNF,MYR,0.000465
GNF,MZN,0.00731
GNF,NAD,0.001897
GNF,NGN,0.165328
GNF,NIO,0.004209
GNF,NOK,0.001152
GNF,NPR,0.016454
GNF,NZD,0.000198
GNF,OMR,4.4e-05
GNF,PAB,0.000114
GNF,PEN,0.000385
GNF,PGK,0.000487
GNF,PHP,0.006748
GNF,PKR,0.032202
GNF,PLN,0.000412
GNF,PYG,0.754259
GNF,QAR,0.000417
GNF,RON,0.000497
GNF,RSD,0.011446
GNF,RUB,0.00921
GNF,RWF,0.166745
GNF,SAR,0.000429
GNF,SBD,0.000933
GNF,SCR,0.001627
GNF,SDG,0.062238
GNF,SEK,0.001054
GNF,SGD,0.000147
GNF,SHP,8.5e-05
GNF,SLE,0.002748
GNF,SLL,2.748499
GNF,SOS,0.065274
GNF,SRD,0.004355
GNF,SSP,0.528283
GNF,STN,0.002387
GNF,SYP,1.258762
GNF,SZL,0.001897
GNF,THB,0.003612
GNF,TJS,0.001053
GNF,TMT,0.0004
GNF,TND,0.00033
GNF,TOP,0.000274
GNF,TRY,0.004922
GNF,TTD,0.000776
GNF,TVD,0.000171
GNF,TWD,0.003589
GNF,TZS,0.282365
GNF,UAH,0.004852
GNF,UGX,0.414366
GNF,USD,0.000114
GNF,UYU,0.004478
GNF,UZS,1.383073
GNF,VES,0.034501
GNF,VND,2.973223
GNF,VUV,0.013647
GNF,WST,0.000316
GNF,XAF,0.063919
GNF,XCD,0.000309
GNF,XCG,0.000205
GNF,XDR,8.3e-05
GNF,XOF,0.063919
GNF,XPF,0.011628
GNF,YER,0.027269
GNF,ZAR,0.001897
GNF,ZMW,0.002535
GNF,ZWG,0.002974
GNF,ZWL,0.002974
GTQ,GTQ,1
GTQ,AED,0.479459
GTQ,AFN,8.579827
GTQ,ALL,10.752123
GTQ,AMD,49.719644
GTQ,ANG,0.233691
GTQ,AOA,119.869005
GTQ,ARS,189.596785
GTQ,AUD,0.195082
GTQ,AWG,0.233691
GTQ,AZN,0.221599
GTQ,BAM,0.21722
GTQ,BBD,0.261108
GTQ,BDT,15.950386
GTQ,BGN,0.21722
GTQ,BHD,0.049088
GTQ,BIF,385.986755
GTQ,BMD,0.130554
GTQ,BND,0.167632
GTQ,BOB,0.903518
GTQ,BRL,0.714503
GTQ,BSD,0.130554
GTQ,BTN,11.722585
GTQ,BWP,1.745861
GTQ,BYN,0.382733
GTQ,BZD,0.261108
GTQ,CAD,0.178638
GTQ,CDF,297.391986
GTQ,CHF,0.103398
GTQ,CLF,0.002986
GTQ,CLP,118.009974
GTQ,CNH,0.912923
GTQ,CNY,0.913998
GTQ,COP,491.322661
GTQ,CRC,64.758727
GTQ,CUP,3.133292
GTQ,CVE,12.246339
GTQ,CZK,2.691971
GTQ,DJF,23.202155
GTQ,DKK,0.828571
GTQ,DOP,8.222375
GTQ,DZD,16.886468
GTQ,EGP,6.214821
GTQ,ERN,1.958307
GTQ,ETB,20.251898
GTQ,EUR,0.111063
GTQ,FJD,0.29633
GTQ,FKP,0.096891
GTQ,FOK,0.828571
GTQ,GBP,0.096891
GTQ,GEL,0.351508
GTQ,GGP,0.096891
GTQ,GHS,1.366586
GTQ,GIP,0.096891
GTQ,GMD,9.577557
GTQ,GNF,1139.791427
GTQ,GYD,27.275695
GTQ,HKD,1.015296
GTQ,HNL,3.438623
GTQ,HRK,0.836803
GTQ,HTG,17.084593
GTQ,HUF,42.820545
GTQ,IDR,2192.384004
GTQ,ILS,0.416135
GTQ,IMP,0.096891
GTQ,INR,11.722586
GTQ,IQD,170.847328
GTQ,IRR,5547.36166
GTQ,ISK,16.345353
GTQ,JEP,0.096891
GTQ,JMD,20.760487
GTQ,JOD,0.092563
GTQ,JPY,20.432568
GTQ,KES,16.816399
GTQ,KGS,11.406241
GTQ,KHR,522.91321
GTQ,KID,0.195082
GTQ,KMF,54.639312
GTQ,KRW,188.24291
GTQ,KWD,0.040067
GTQ,KYD,0.108795
GTQ,KZT,65.899846
GTQ,LAK,2824.513737
GTQ,LBP,11684.566905
GTQ,LKR,40.386939
GTQ,LRD,23.219428
GTQ,LSL,2.161033
GTQ,LYD,0.70498
GTQ,MAD,1.189173
GTQ,MDL,2.187425
GTQ,MGA,596.706266
GTQ,MKD,6.84738
GTQ,MMK,273.910808
GTQ,MNT,463.677385
GTQ,MOP,1.045755
GTQ,MRU,5.19434
GTQ,MUR,6.019177
GTQ,MVR,2.015287
GTQ,MWK,226.162267
GTQ,MXN,2.346112
GTQ,MYR,0.529388
GTQ,MZN,8.333924
GTQ,NAD,2.161033
GTQ,NGN,188.710764
GTQ,NIO,4.795387
GTQ,NOK,1.313746
GTQ,NPR,18.756136
GTQ,NZD,0.226077
GTQ,OMR,0.050198
GTQ,PAB,0.130554
GTQ,PEN,0.438573
GTQ,PGK,0.555431
GTQ,PHP,7.688165
GTQ,PKR,36.652545
GTQ,PLN,0.469401
GTQ,PYG,865.435208
GTQ,QAR,0.475216
GTQ,RON,0.566157
GTQ,RSD,13.037333
GTQ,RUB,10.401722
GTQ,RWF,189.818917
GTQ,SAR,0.489577
GTQ,SBD,1.062675
GTQ,SCR,1.876819
GTQ,SDG,70.952248
GTQ,SEK,1.201219
GTQ,SGD,0.167632
GTQ,SHP,0.096891
GTQ,SLE,3.136091
GTQ,SLL,3136.090727
GTQ,SOS,74.39871
GTQ,SRD,4.963464
GTQ,SSP,592.812106
GTQ,STN,2.721038
GTQ,SYP,1437.251235
GTQ,SZL,2.161033
GTQ,THB,4.124838
GTQ,TJS,1.201073
GTQ,TMT,0.456585
GTQ,TND,0.376596
GTQ,TOP,0.313479
GTQ,TRY,5.605593
GTQ,TTD,0.88541
GTQ,TVD,0.195082
GTQ,TWD,4.092804
GTQ,TZS,321.248198
GTQ,UAH,5.518529
GTQ,UGX,472.7315
GTQ,USD,0.130554
GTQ,UYU,5.108128
GTQ,UZS,1576.393612
GTQ,VES,39.345162
GTQ,VND,3404.125363
GTQ,VUV,15.659805
GTQ,WST,0.361034
GTQ,XAF,72.852416
GTQ,XCD,0.352495
GTQ,XCG,0.233691
GTQ,XDR,0.094739
GTQ,XOF,72.852416
GTQ,XPF,13.253345
GTQ,YER,31.076946
GTQ,ZAR,2.161035
GTQ,ZMW,2.889053
GTQ,ZWG,3.39188
GTQ,ZWL,3.391883
GYD,GYD,1
GYD,AED,0.017583
GYD,AFN,0.315788
GYD,ALL,0.394047
GYD,AMD,1.822855
GYD,ANG,0.00857
GYD,AOA,4.394719
GYD,ARS,6.953032
GYD,AUD,0.00714
GYD,AWG,0.00857
GYD,AZN,0.008126
GYD,BAM,0.007965
GYD,BBD,0.009576
GYD,BDT,0.584612
GYD,BGN,0.007965
GYD,BHD,0.0018
GYD,BIF,14.151309
GYD,BMD,0.004788
GYD,BND,0.006138
GYD,BOB,0.033105
GYD,BRL,0.026187
GYD,BSD,0.004788
GYD,BTN,0.429665
GYD,BWP,0.064365
GYD,BYN,0.014041
GYD,BZD,0.009576
GYD,CAD,0.006548
GYD,CDF,10.903186
GYD,CHF,0.003788
GYD,CLF,0.000109
GYD,CLP,4.306785
GYD,CNH,0.033411
GYD,CNY,0.033519
GYD,COP,18.026282
GYD,CRC,2.374093
GYD,CUP,0.114906
GYD,CVE,0.449027
GYD,CZK,0.098715
GYD,DJF,0.850886
GYD,DKK,0.030381
GYD,DOP,0.301311
GYD,DZD,0.619365
GYD,EGP,0.228009
GYD,ERN,0.071816
GYD,ETB,0.742489
GYD,EUR,0.004072
GYD,FJD,0.010869
GYD,FKP,0.003551
GYD,FOK,0.030381
GYD,GBP,0.003551
GYD,GEL,0.012887
GYD,GGP,0.003551
GYD,GHS,0.050103
GYD,GIP,0.003551
GYD,GMD,0.351139
GYD,GNF,41.7878
GYD,GTQ,0.036663
GYD,HKD,0.03721
GYD,HNL,0.126
GYD,HRK,0.030682
GYD,HTG,0.626367
GYD,HUF,1.573276
GYD,IDR,81.111111
GYD,ILS,0.015243
GYD,IMP,0.003551
GYD,INR,0.429665
GYD,IQD,6.263721
GYD,IRR,203.381465
GYD,ISK,0.599343
GYD,JEP,0.003551
GYD,JMD,0.75936
GYD,JOD,0.003395
GYD,JPY,0.748373
GYD,KES,0.616783
GYD,KGS,0.418183
GYD,KHR,19.1714
GYD,KID,0.00714
GYD,KMF,2.003417
GYD,KRW,6.886792
GYD,KWD,0.001468
GYD,KYD,0.00399
GYD,KZT,2.411773
GYD,LAK,103.595011
GYD,LBP,428.505005
GYD,LKR,1.480315
GYD,LRD,0.849641
GYD,LSL,0.079339
GYD,LYD,0.025846
GYD,MAD,0.043614
GYD,MDL,0.080144
GYD,MGA,21.876843
GYD,MKD,0.251027
GYD,MMK,10.048849
GYD,MNT,16.999653
GYD,MOP,0.038326
GYD,MRU,0.190438
GYD,MUR,0.220607
GYD,MVR,0.073905
GYD,MWK,8.291714
GYD,MXN,0.08607
GYD,MYR,0.019395
GYD,MZN,0.305544
GYD,NAD,0.079339
GYD,NGN,6.917082
GYD,NIO,0.175882
GYD,NOK,0.048061
GYD,NPR,0.687463
GYD,NZD,0.00827
GYD,OMR,0.001841
GYD,PAB,0.004788
GYD,PEN,0.016077
GYD,PGK,0.020355
GYD,PHP,0.281473
GYD,PKR,1.345667
GYD,PLN,0.017225
GYD,PYG,31.518541
GYD,QAR,0.017427
GYD,RON,0.020759
GYD,RSD,0.47831
GYD,RUB,0.381637
GYD,RWF,6.959269
GYD,SAR,0.017954
GYD,SBD,0.039002
GYD,SCR,0.069212
GYD,SDG,2.601269
GYD,SEK,0.044016
GYD,SGD,0.006138
GYD,SHP,0.003551
GYD,SLE,0.11497
GYD,SLL,114.96998
GYD,SOS,2.727656
GYD,SRD,0.181974
GYD,SSP,21.732661
GYD,STN,0.09977
GYD,SYP,52.601274
GYD,SZL,0.079339
GYD,THB,0.150655
GYD,TJS,0.044032
GYD,TMT,0.016739
GYD,TND,0.013812
GYD,TOP,0.011478
GYD,TRY,0.205373
GYD,TTD,0.032462
GYD,TVD,0.00714
GYD,TWD,0.150068
GYD,TZS,11.777819
GYD,UAH,0.202384
GYD,UGX,17.331605
GYD,USD,0.004788
GYD,UYU,0.187143
GYD,UZS,57.794849
GYD,VES,1.442895
GYD,VND,124.24684
GYD,VUV,0.57087
GYD,WST,0.013218
GYD,XAF,2.671222
GYD,XCD,0.012927
GYD,XCG,0.00857
GYD,XDR,0.003474
GYD,XOF,2.671222
GYD,XPF,0.48595
GYD,YER,1.139499
GYD,ZAR,0.079339
GYD,ZMW,0.10592
GYD,ZWG,0.124389
GYD,ZWL,0.12439
HKD,HKD,1
HKD,AED,0.471879
HKD,AFN,8.430131
HKD,ALL,10.591391
HKD,AMD,49.006597
HKD,ANG,0.229997
HKD,AOA,120.688387
HKD,ARS,186.599311
HKD,AUD,0.192341
HKD,AWG,0.229997
HKD,AZN,0.218294
HKD,BAM,0.214026
HKD,BBD,0.25698
HKD,BDT,15.712951
HKD,BGN,1.689396
HKD,BHD,0.048312
HKD,BIF,380.941748
HKD,BMD,0.12849
HKD,BND,0.165182
HKD,BOB,0.890223
HKD,BRL,0.703749
HKD,BSD,0.12849
HKD,BTN,11.543733
HKD,BWP,1.753382
HKD,BYN,0.375068
HKD,BZD,0.25698
HKD,CAD,0.176072
HKD,CDF,292.813433
HKD,CHF,0.101878
HKD,CLF,0.002936
HKD,CLP,116.044381
HKD,CNH,0.897501
HKD,CNY,0.899433
HKD,COP,483.669719
HKD,CRC,63.781743
HKD,CUP,3.083755
HKD,CVE,12.066272
HKD,CZK,2.650062
HKD,DJF,22.835336
HKD,DKK,0.816388
HKD,DOP,8.100835
HKD,DZD,16.627703
HKD,EGP,6.129127
HKD,ERN,1.927347
HKD,ETB,19.9375
HKD,EUR,0.10943
HKD,FJD,0.292038
HKD,FKP,0.095487
HKD,FOK,0.816386
HKD,GBP,0.095487
HKD,GEL,0.346296
HKD,GGP,0.095487
HKD,GHS,1.344546
HKD,GIP,0.095487
HKD,GMD,9.468022
HKD,GNF,1122.666656
HKD,GTQ,0.984935
HKD,GYD,26.874658
HKD,HNL,3.388167
HKD,HRK,0.824499
HKD,HTG,16.81826
HKD,HUF,42.139733
HKD,IDR,2145.760081
HKD,ILS,0.409188
HKD,IMP,0.095487
HKD,INR,11.543735
HKD,IQD,168.399142
HKD,IRR,5486.073845
HKD,ISK,16.105442
HKD,JEP,0.095487
HKD,JMD,20.478808
HKD,JOD,0.091099
HKD,JPY,20.139188
HKD,KES,16.563618
HKD,KGS,11.23019
HKD,KHR,516.276316
HKD,KID,0.192341
HKD,KMF,53.835912
HKD,KRW,185.366398
HKD,KWD,0.039423
HKD,KYD,0.107075
HKD,KZT,64.852624
HKD,LAK,2787.758696
HKD,LBP,11499.83703
HKD,LKR,39.784182
HKD,LRD,22.907119
HKD,LSL,2.129317
HKD,LYD,0.694645
HKD,MAD,1.171013
HKD,MDL,2.154164
HKD,MGA,585.626866
HKD,MKD,6.727002
HKD,MMK,269.856855
HKD,MNT,454.246077
HKD,MOP,1.03
HKD,MRU,5.118315
HKD,MUR,5.931663
HKD,MVR,1.984575
HKD,MWK,224.05698
HKD,MXN,2.311633
HKD,MYR,0.521367
HKD,MZN,8.210296
HKD,NAD,2.129317
HKD,NGN,185.727222
HKD,NIO,4.722201
HKD,NOK,1.295277
HKD,NPR,18.469974
HKD,NZD,0.223123
HKD,OMR,0.049404
HKD,PAB,0.12849
HKD,PEN,0.432023
HKD,PGK,0.547075
HKD,PHP,7.572025
HKD,PKR,36.013816
HKD,PLN,0.462048
HKD,PYG,857.950895
HKD,QAR,0.467703
HKD,RON,0.557503
HKD,RSD,12.838784
HKD,RUB,10.223178
HKD,RWF,187.433797
HKD,SAR,0.481837
HKD,SBD,1.040993
HKD,SCR,1.828645
HKD,SDG,57.448023
HKD,SEK,1.184104
HKD,SGD,0.165182
HKD,SHP,0.095487
HKD,SLE,3.082713
HKD,SLL,3082.806966
HKD,SOS,73.340187
HKD,SRD,4.889955
HKD,SSP,606.599298
HKD,STN,2.681029
HKD,SYP,1412.697823
HKD,SZL,2.129317
HKD,THB,4.056705
HKD,TJS,1.189173
HKD,TMT,0.449693
HKD,TND,0.371167
HKD,TOP,0.308106
HKD,TRY,5.520165
HKD,TTD,0.871777
HKD,TVD,0.192341
HKD,TWD,4.031325
HKD,TZS,317.63381
HKD,UAH,5.437899
HKD,UGX,465.790061
HKD,USD,0.128486
HKD,UYU,5.033535
HKD,UZS,1556.025982
HKD,VES,38.721903
HKD,VND,3362.644263
HKD,VUV,15.49989
HKD,WST,0.354329
HKD,XAF,71.781216
HKD,XCD,0.346922
HKD,XCG,0.229997
HKD,XDR,0.093112
HKD,XOF,71.781216
HKD,XPF,13.058472
HKD,YER,30.607557
HKD,ZAR,2.128686
HKD,ZMW,2.85139
HKD,ZWG,3.338255
HKD,ZWL,3.338153
HNL,HNL,1
HNL,AED,0.139433
HNL,AFN,2.495143
HNL,ALL,3.126869
HNL,AMD,14.467092
